docket_id,docket_url,document_id,posted_date,comment_url,comment_text,organization,comment_title,attachment_count,number_of_comments_received,org_name,position,position_certainty,comment_type,coalition_comment,coalition_type,org_name_short,org_type,ask,ask1,ask2,ask3,success,success_certainty,sucess1,success2,success3,response,pressure_phrases,accept_phrases,compromise_phrases,reject_phrases,notes,agency_acronym,attachment_txt,proposed_url,final_url,agree_phrases,disagree_phrases,proposed_rule_url,final_rule_url,comment_txt1,comment_txt,...35,...36,submitter_name,file_1,transparent,source,agency_acronym2,date,president,n_obs,coalitions,coalition_unopposed,comments,congress,business,coalition_congress,coalition_size,coalition_position,coalition_business,coalition_success,org_lead,coalition_leader_success,coalition_comments,coalition_campaign_,coalition_,coalition_business_,coalition_id,Coalition_size,Coalition_comments,Position,Coalition_Position,coalition,agency,campaign_,ngo,gov,Coalition_campaign,Coalition_business
Whd-2019-0003,Https://Www.regulations.gov/Docket/Whd-2019-0003,Whd-2019-0003-12775,2019-06-26,Https://Www.regulations.gov/Comment/Whd-2019-0003-12775,See Attached.,Representative Foxx,"Foxx, Rep. Virginia",1,1,"Representatives Virginia Foxx, Lamar Alexander, Bradley Byrne, Johnny Isakson",4,NA,Elected,Acg,Private,NA,Gov;Federal;House,"We Support The Department's Proposed Rule, Which Provides American Workers And Businesses With A Commonsense, Clear Standard To Determine Joint Employer Status.","We Support The Department's Proposed Rule, Which Provides American Workers And Businesses With A Commonsense, Clear Standard To Determine Joint Employer Status.",NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,Whd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Whd,2019-06-26,Trump,1,3,FALSE,1,FALSE,FALSE,0,23,4,14,1.875,FALSE,1.875,1,FALSE,TRUE,TRUE,329,11-100,1-99,Supports Rule,Supports Rule,Acg,Whd,FALSE,FALSE,TRUE,No Campaign,Business
Whd-2019-0003,Https://Www.regulations.gov/Docket/Whd-2019-0003,Whd-2019-0003-12804,2019-06-26,Https://Www.regulations.gov/Comment/Whd-2019-0003-12804,See Attached File(S),Senator Murray,"Murray, Senator Patty",1,1,Senator Patty Murray,1,NA,Elected,Epi,Public,NA,Gov;Federal;Senate,We Urge The Department To Withdrawl Its Proposal,We Urge The Department To Withdrawl Its Proposal,NA,NA,-2,NA,-2,NA,NA,"Having Considered The Comments, The Department Adopts As Proposed The Interpretation That Section 3(D) Is The Statutory Basis For Determining Joint Employer Status Under The Act.",NA,NA,NA,NA,NA,Whd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Whd,2019-06-26,Trump,1,3,FALSE,1,FALSE,FALSE,0,40,1,1,-1.975609756097561,FALSE,-1.975609756097561,1,FALSE,TRUE,FALSE,330,11-100,1-99,Opposes Rule,Opposes Rule,Epi,Whd,FALSE,FALSE,TRUE,No Campaign,Non-Business
Whd-2019-0003,Https://Www.regulations.gov/Docket/Whd-2019-0003,Whd-2019-0003-12787,2019-06-26,Https://Www.regulations.gov/Comment/Whd-2019-0003-12787,Comment In Opposition To Rin 1235-Aa26 Filed By 38 Massachusetts State Legislators,Ma House Of Representatives,"Brodeur, Paul",1,1,"Massachusetts State Senators Julian Cyr, Paul Feeney, Jamie Eldridge, Eric Lesser, Jason Lewis, Massachusetts State Representatives Paul Brodeur, Brian Ashe, Marjorie Decker, Ken Gordon, Ruth Balser, Mindy Domb, Patricia Haddad, Christine Barber, Dan Donahue, James Hawkins, Peter Capano, Carolyn Dykema, Stephan Hay, Michelle Ciccolo, Natalie Higgins, Claire Cronin, Tricia Farley-Bouvier, Kay Khan, John Lawn, Elizabeth Malia, Daniel Ryan, David Leboeuf, Paul Mark, David Robertson, Tram Nguyen, Maria Robinson, James O'day, Lindsay Sabadosa, David Linsky, Jack Patrick-Lewis, Steven Ultrino, Denise Provost, Andy Vargas",1,NA,Elected,Epi,Public,NA,Gov;State;Senate;Assembly,"We Believe That The Proposed Regulatory Guidance, Rin 1235-Aa26, Should Be Rejected.","We Believe That The Proposed Regulatory Guidance, Rin 1235-Aa26, Should Be Rejected.",NA,NA,-2,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,Whd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Whd,2019-06-26,Trump,1,3,FALSE,1,FALSE,FALSE,0,40,1,1,-1.975609756097561,FALSE,-1.975609756097561,1,FALSE,TRUE,FALSE,330,11-100,1-99,Opposes Rule,Opposes Rule,Epi,Whd,FALSE,FALSE,TRUE,No Campaign,Non-Business
Whd-2019-0003,Https://Www.regulations.gov/Docket/Whd-2019-0003,Whd-2019-0003-12750,2019-06-25,Https://Www.regulations.gov/Comment/Whd-2019-0003-12750,"Please See Attached Comment From Senator Elizabeth Warren, Senator Sherrod Brown, Senator Richard J. Durbin, Senator Patty Murray, Senator Benjamin Cardin, Senator Chris Van Hollen, Senator Kirsten Gillibrand, Senator Margaret Wood Hassan, Senator Bernard Sanders, Senator Cory A. Booker, Senator Ron Wyden, And Senator Kamala D. Harris.",United States Senate,"Warren, Elizabeth",1,1,"Senators Elizabeth Warren, Sherrod Brown, Richard J. Durbin, Patty Murray, Benjamin L. Cardin, Chris Van Hollen, Kirsten Gillibrand, Margaret Wood Hassan, Bernard Sanders, Cory A. Booker, Tammy Baldwin, Amy Klobuchar, Ron Wyden, Kamala D. Harris",1,NA,Elected,Epi,Public,NA,Gov;Federal;Senate,We Strongly Urge You To Reverse Course And Withdrawl This Harmful Proposal.,We Strongly Urge You To Reverse Course And Withdrawl This Harmful Proposal.,NA,NA,-2,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,Whd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Whd,2019-06-25,Trump,1,3,FALSE,1,FALSE,FALSE,0,40,1,1,-1.975609756097561,FALSE,-1.975609756097561,1,FALSE,TRUE,FALSE,330,11-100,1-99,Opposes Rule,Opposes Rule,Epi,Whd,FALSE,FALSE,TRUE,No Campaign,Non-Business
Whd-2019-0003,Https://Www.regulations.gov/Docket/Whd-2019-0003,Whd-2019-0003-12749,2019-06-25,Https://Www.regulations.gov/Comment/Whd-2019-0003-12749,See Attached File(S),State Attorney Generals,"Agarwal, Jessica",1,1,"State Attorney Generals Maura Healey, Letitia James, Josh Shapiro, Xavier Becerra, William Tong, Kathy Jennings, Karl A. Racine, Kwame Raoul, Brian E. Frosh, Keith Ellison, Gurbir S. Grewal, Hector Balderas, Joshua H. Stein, Ellen Rosenblum, Peter Neronha, Tj Donovan, Mark R. Herring, Bob Ferguson, Joshua L. Kaul",1,NA,Elected,Epi,Public,NA,Gov;State;Attorney Generals,The Proposed Rule Should Be Withdrawn.,"To Ensure Compliance With Wage And Hour Laws, Law Enforcement Should Be Putting Pressure On The Centers Of Coordination Of The Fissured Workplace Rather Than Allowing Lead Businesses To Outsource Labor And Liability",NA,NA,-2,NA,-2,NA,NA,"Having Considered The Comments, The Department Adopts As Proposed The Interpretation That Section 3(D) Is The Statutory Basis For Determining Joint Employer Status Under The Act.",NA,NA,NA,NA,NA,Whd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Whd,2019-06-25,Trump,1,3,FALSE,1,FALSE,FALSE,0,40,1,1,-1.975609756097561,FALSE,-1.975609756097561,1,FALSE,TRUE,FALSE,330,11-100,1-99,Opposes Rule,Opposes Rule,Epi,Whd,FALSE,FALSE,TRUE,No Campaign,Non-Business
Msha-2011-0001,Https://Www.regulations.gov/Docket/Msha-2011-0001,Msha-2011-0001-0179,NA,Https://Www.regulations.gov/Comment/Msha-2011-0001-0179,NA,"Senior Democratic Member, Committee On Education & The Workforce, U.s. House Of Representatives","Comment From Representative George Miller, Senior Democratic Member, Committee On Education & The Workforce, U.s. House Of Representatives",1,NA,Congressman George Miller,4,NA,Elected,United Mine Workers Of America,Public,George Miller,House-Ca,Msha's Proposal Is Consistent With The Mine Act And Solves A Major Problem,NA,NA,NA,2,NA,NA,NA,NA,"The Final Rule Allows Msha To Focus On The Most Troubling Mines That Disregard Safety And Health Conditions And Will Not Affect The Vast Majority Of Mines, Which Operate Substantially In Compliance With The Mine Act.",NA,NA,NA,NA,NA,Msha,Https:/Ssc.wisc.edu/~Judgelord/Comment_text/Msha/Msha-2011-001/Msha-2011-0001-0179.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Msha,2011-08-01,Obama,1,3,FALSE,1,FALSE,FALSE,0,4,4.5,0,1,TRUE,1,0,FALSE,TRUE,FALSE,156,2-10,0,Supports Rule,Supports Rule,United Mine Workers Of America,Msha,FALSE,FALSE,FALSE,No Campaign,Non-Business
Osha-H005c-2006-0870,Https://Www.regulations.gov/Docket/Osha-H005c-2006-0870,Osha-H005c-2006-0870-1703,NA,Https://Www.regulations.gov/Comment/Osha-H005c-2006-0870-1703,See Attached,Congress Of The United States,Comment From Congressman Robert Brady,1,1,Congressman Robert A. Brady,5,NA,Elected,Newport News,Public,Robert A. Brady,House-Pa,I Would Ask That You Reconsider The Decision To Ask The Public To Provide Additional Evidence Before Osha Extends Protection From Beryllium Exposure To Thousands Of Construction And Shipyard Workers That Use Coal Slag Abrasives.,I Would Ask That You Reconsider The Decision To Ask The Public To Provide Additional Evidence Before Osha Extends Protection From Beryllium Exposure To Thousands Of Construction And Shipyard Workers That Use Coal Slag Abrasives.,NA,NA,2,NA,2,NA,NA,"Osha Has Made A Final Determination To Cover Exposures To Beryllium In General Industry, Shipyards, And Construction Under The Final Rule",NA,NA,NA,NA,NA,Osha,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Osha/Osha-H005c-2006-0870-1703/Osha-H005c-2006-0870-1703-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Osha-H005c,2015-11-05,Obama,1,5,FALSE,1,FALSE,FALSE,0,22,4.821428571428571,6,1.0357142857142858,FALSE,1.0357142857142858,6,FALSE,TRUE,FALSE,179,11-100,1-99,Supports Rule,Supports Rule,Newport News,Osha,FALSE,FALSE,FALSE,No Campaign,Non-Business
Osha-H005c-2006-0870,Https://Www.regulations.gov/Docket/Osha-H005c-2006-0870,Osha-H005c-2006-0870-2146,NA,Https://Www.regulations.gov/Comment/Osha-H005c-2006-0870-2146,See Attached,"United States Congress, House Of Representatives","Late Comment From Brady, Congressman Robert;United States Congress, House Of Representatives",1,1,Congressman Robert A. Brady,5,NA,Elected,Newport News,Public,Robert A. Brady,House-Pa,"The Beryllium Rule, Inclusive Of All Ancillary Provisions, Should Remain As Drafted To Prioritize The Health Of Our Workers Over The Minimal Costs Incurred In Its Adoption And The Needs Of Special Interests.","While I Am Pleased That The Lower Exposure Level Continues To Remain Intact, I Am Concerned By Changes Proposed After The Current Rule Was Meant To Go Into Effect That Would Deny Construction And Maritime Workers The Same Necessary Protections As Will Be Afforded To Those In General Industry","The Proposed Changes Fail To Show How A Lower Pel Can Be Effectively Monitored And Enforced Without Ancillary Provisions, Including Exposure Monitoring, Medical Testing, And Protective Equipment.",NA,2,NA,2,2,NA,"Osha Has Made A Final Determination To Cover Exposures To Beryllium In General Industry, Shipyards, And Construction Under The Final Rule",NA,NA,NA,NA,NA,Osha,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Osha/Osha-H005c-2006-0870/Osha-H005c-2006-0870-2146-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Osha-H005c,2017-09-11,Obama,1,5,FALSE,1,FALSE,FALSE,0,22,4.821428571428571,6,1.0357142857142858,FALSE,1.0357142857142858,6,FALSE,TRUE,FALSE,179,11-100,1-99,Supports Rule,Supports Rule,Newport News,Osha,FALSE,FALSE,FALSE,No Campaign,Non-Business
Noaa-Nos-2013-0091,Https://Www.regulations.gov/Docket/Noaa-Nos-2013-0091,Noaa-Nos-2013-0091-0188,NA,Https://Www.regulations.gov/Comment/Noaa-Nos-2013-0091-0188,"Please See Attached Letter From The Congress Of The United States, Signed By: Barbara Boxer, United States Senator Lois Capps, Member Of Congress Dianne Feinstein, United States Senator Earl Blumenauer, Member Of Congress Robert Menendez, United States Senator Julia Brownley, Member Of Congress Tammy Baldwin, United States Senator Judy Chu, Member Of Congress Wm. Lacy Clay, Member Of Congress Theodore E. Deutch, Member Of Congress Anna G. Eshoo, Member Of Congress Sam Farr, Member Of Congress Alcee L. Hastings, Member Of Congress Jared Huffman, Member Of Congress William R. Keating, Member Of Congress Barbara Lee, Member Of Congress Zoe Lofgren, Member Of Congress Alan S. Lowenthal, Member Of Congress James P. Moran, Member Of Congress Scott H. Peters, Member Of Congress Mark Pocan, Member Of Congress Robert C. ""Bobby"" Scott, Member Of Congress Carol Shea-Porter, Member Of Congress Jackie Speier, Member Of Congress Mike Thompson, Member Of Congress Chris Van Hollen, Member Of Congress",Congress Of The United States,Congressional Support Letter,1,1,Barbara Boxer;Lois Capps;Dianne Feinstein;Earl Blumenauer;Robert Menendez;Julia Brownley;Tammy Baldwin;Judy Chu;Wm. Lacy Clay;Theodore E. Deutch;Anna G. Eshoo;Sam Farr;Alcee L. Hastings;Jared Huffman;William R. Keating;Barbara Lee;Zoe Lofgren;Alan S. Lowenthal;James P. Moran; Scott H. Peters;Mark Pocan;Robert C. Scott;Carol Shea-Porter;Jackie Speier;Mike Thompson;Chris Van Hollen,4,NA,Elected,National Marine Sanctuary Foundation,Public,NA,House-Ca,Strongly Support,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Just Put First One For Org Type, Most Are From House",Noaa,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Noaa/Noaa-Nos-2013-0091-0188/Noaa-Nos-2013-0091-0188-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Noaa-Nos,2013-08-27,Obama,1,2,FALSE,1,FALSE,FALSE,0,16,4.2631578947368425,NA,2,TRUE,2,3,FALSE,TRUE,NA,169,11-100,1-99,Supports Rule,Supports Rule,National Marine Sanctuary Foundation,Noaa,FALSE,FALSE,FALSE,No Campaign,NA
Fema-2016-0003,Https://Www.regulations.gov/Docket/Fema-2016-0003,Fema-2016-0003-0227,NA,Https://Www.regulations.gov/Comment/Fema-2016-0003-0227,See Attached File(S),NA,"Comment Submitted By Rep. Bennie Thompson, U.s. House Of Representatives",1,1,Bennie Thompson,1,NA,Elected,Nreca,Public,NA,House-Ms,"Do Not Advance Proposed Idea; ""I Write To Express My Concerns Regarding The Federal Emergency Management Agency's (Fema) Proposed Disaster Deductible For Reimbursement For The Repair And Replacement Of Public Infrastructure Following A Disaster. Although I Recognize The Need To Reduce Federal Costs Associated With Disaster Response And Recovery Activities, I Oppose Implementing The Proposed Disaster Deductible As It Would Shift Costs To The States After A Disaster. Instead Of Limiting States' Access To Federal Public Assistance Funds When They Are In The Throes Of Disaster Response And Recovery, Fema Should Pursue Policies That Will Make Disasters Less Costly By Helping States Invest In Hazard Mitigation Activities And Resilience Plruming Before Disaster Strikes. ""","Revise Program To Ensure That Costs Are Not Shifted To States; ""Although Fema Asserts That The ""Primary Intent Of The Deductible Concept Is To Incentivize Greater State Resilience To Future Disasters,"" 1 It Appears That The Primary Intent Ofthe Deductible Is To Reduce Federal Disaster Costs By Shifting The Burden To States. ""","Do Not Place So Much Weight On Disaster Risk When Creating The Ratio To Asses Each State's Disaster Deductible; ""The Proposed Ratio To Assess Each State's Disaster Deductible Places Too Much Weight On A State's ""Disaster Risk,"" While Failing To Adequately Consider A State's Fiscal Capacity. If A State's Risk Of Disaster Accounts For 75 Percent Of The Disaster Deductible Formula, The Deductible Has The Effect Of Punishing Disaster-Prone States By Driving Up Disaster Deductibles Based On The Risks Of Natural Weather Events That Cannot Be Prevented. ""","Reduce The Adiminstrative Burden Of The Proposal; ""In Addition To The Fmancial Hardship The Disaster Deductible Can Have On States, The Proposed Credit Structure Can Also Be Administratively Burdensome. Though States Can Participate In Hazard Mitigation And Other Disaster Planning Activities That Will Help To Buy Down Deductible Amounts, The Administrative Cost Associated With Keeping Track Of Credits Will Add To The Overall Yearly Cost Associated With This Rule. """,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fema,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Fema/Fema-2016-0003-0227/Fema-2016-0003-0227-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fema,2017-04-12,Obama,1,10,FALSE,1,FALSE,FALSE,2,32,1.2972972972972974,9,2,FALSE,2,5,FALSE,TRUE,FALSE,135,11-100,1-99,Opposes Rule,Opposes Rule,Nreca,Fema,FALSE,FALSE,FALSE,No Campaign,Non-Business
Fema-2016-0003,Https://Www.regulations.gov/Docket/Fema-2016-0003,Fema-2016-0003-0280,NA,Https://Www.regulations.gov/Comment/Fema-2016-0003-0280,See Attached,NA,Comment Submitted By Congress Of The Unites States (Il Delegation),1,1,Senator Richard J. Durbin-Il;Senator Tammy Duckworth-Il; Representative Rodney Davis-Il; Representative Mike Quigley-Il; Representative Daniel Lipinski-Il; Representative Cheri Bustos-Il; Representative Robin L. Kelly-Il; Representative Luis V. Gutierrez-Il; Representative Bill Foster-Il; Representative Jan Schakowsky-Il; Representative Mike Bost-Il; Representative Adam Kinzinger-Il; Representative Raja Krishnamoorthi-Il; Representative Bradley S. Schneider-Il; Representative Peter J. Roskam-Il; Representative Darin Lahood-Il; Representative Randy Hultgren-Il; Representative Danny K. Davis-Il; Representative Bobby L. Rush-Il; Representative John Shimkus-Il,2,NA,Elected,Nreca,Public,NA,House-Il,"Redevelop Proposed Idea; ""We Are Writing To Express Concerns About The Federal Emergency Management Agency's (Fema) Supplemental Advance Notice Of Proposed Rulemaking Regarding A Public Assistance Deductible That Would Require States To Meet A Predetermined, Annual Expenditure Of State Emergency Management Funds Or Disaster Recovery Costs To Qualify For Fema Public Assistance In The Event Of A Natural Disaster. While Fema's Public Assistance Declaration Review Process Is In Need Of Reform, It Is Important To Get It Right. """,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coalition Of Illinois Congressmen,Fema,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Fema/Fema-2016-0003-0280/Fema-2016-0003-0280-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fema,2017-04-12,Obama,1,10,FALSE,1,TRUE,FALSE,2,32,1.2972972972972974,9,2,FALSE,2,5,FALSE,TRUE,FALSE,135,11-100,1-99,Opposes Rule,Opposes Rule,Nreca,Fema,FALSE,FALSE,FALSE,No Campaign,Non-Business
Fema-2016-0003,Https://Www.regulations.gov/Docket/Fema-2016-0003,Fema-2016-0003-0280,NA,Https://Www.regulations.gov/Comment/Fema-2016-0003-0280,See Attached,NA,Comment Submitted By Congress Of The Unites States (Il Delegation),1,1,Senator Richard J. Durbin-Il;Senator Tammy Duckworth-Il; Representative Rodney Davis-Il; Representative Mike Quigley-Il; Representative Daniel Lipinski-Il; Representative Cheri Bustos-Il; Representative Robin L. Kelly-Il; Representative Luis V. Gutierrez-Il; Representative Bill Foster-Il; Representative Jan Schakowsky-Il; Representative Mike Bost-Il; Representative Adam Kinzinger-Il; Representative Raja Krishnamoorthi-Il; Representative Bradley S. Schneider-Il; Representative Peter J. Roskam-Il; Representative Darin Lahood-Il; Representative Randy Hultgren-Il; Representative Danny K. Davis-Il; Representative Bobby L. Rush-Il; Representative John Shimkus-Il,2,NA,Elected,Nreca,Public,NA,Senate-Il,"Redevelop Proposed Idea; ""We Are Writing To Express Concerns About The Federal Emergency Management Agency's (Fema) Supplemental Advance Notice Of Proposed Rulemaking Regarding A Public Assistance Deductible That Would Require States To Meet A Predetermined, Annual Expenditure Of State Emergency Management Funds Or Disaster Recovery Costs To Qualify For Fema Public Assistance In The Event Of A Natural Disaster. While Fema's Public Assistance Declaration Review Process Is In Need Of Reform, It Is Important To Get It Right. """,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coalition Of Illinois Congressmen,Fema,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Fema/Fema-2016-0003-0280/Fema-2016-0003-0280-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fema,2017-04-12,Obama,1,10,FALSE,1,TRUE,FALSE,2,32,1.2972972972972974,9,2,FALSE,2,5,FALSE,TRUE,FALSE,135,11-100,1-99,Opposes Rule,Opposes Rule,Nreca,Fema,FALSE,FALSE,FALSE,No Campaign,Non-Business
Fema-2016-0003,Https://Www.regulations.gov/Docket/Fema-2016-0003,Fema-2016-0003-0148,NA,Https://Www.regulations.gov/Comment/Fema-2016-0003-0148,See Attached,NA,"Comment Submitted By Bernie G. Thompson, U.s House Of Representatives, Committee On Homeland Security",1,1,Bennie G. Thompson,2,NA,Elected,Nreca,Public,NA,House-Mi,"Do Not Advance Proposed Idea; ""I Write To Express Serious Reservations About The Federal Emergency Management Agency's (Fema) Proposal To Impose A Disaster Deductible On States Seeking Public Assistance Under The Robert T. Stafford Disaster Reiief And Emergency Assistance Act (Stafford Act).""",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fema,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Fema/Fema-2016-0003-0148/Fema-2016-0003-0148-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fema,2016-03-21,Obama,1,10,FALSE,1,FALSE,FALSE,2,32,1.2972972972972974,9,2,FALSE,2,5,FALSE,TRUE,FALSE,135,11-100,1-99,Opposes Rule,Opposes Rule,Nreca,Fema,FALSE,FALSE,FALSE,No Campaign,Non-Business
Doi-2015-0005,Https://Www.regulations.gov/Docket/Doi-2015-0005,Doi-2015-0005-2338,NA,Https://Www.regulations.gov/Comment/Doi-2015-0005-2338,NA,"Governor, State Of Hawaii",Governor Abercrombie Doi Comments_081814,1,NA,"Governor, State Of Hawaii",4,NA,Elected,Blanket Crew,Public,NA,Gov; State,Accept Proposal; I Write As The Governor Of The State Of Hawaii To Urge You To Go Forward With The Administrative Rulemaking Process Outlined In The Advance Notice Of Proposed Rulemaking The Department Of Interior,Accept Proposal; I Write As The Governor Of The State Of Hawaii To Urge You To Go Forward With The Administrative Rulemaking Process Outlined In The Advance Notice Of Proposed Rulemaking The Department Of Interior,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,Doi,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Doi/Doi-2015-0005/Doi-2015-0005-2338-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Doi,2015-09-16,Obama,1,6,FALSE,1,FALSE,FALSE,0,14,4.071428571428571,NA,2,FALSE,2,0,FALSE,TRUE,NA,76,11-100,0,Supports Rule,Supports Rule,Blanket Crew,Doi,FALSE,FALSE,TRUE,No Campaign,NA
Occ-2020-0026,Https://Www.regulations.gov/Docket/Occ-2020-0026,Occ-2020-0026-0002,2020-07-27,Https://Www.regulations.gov/Comment/Occ-2020-0026-0002,See Attached,Congress Of The United States,Congress Of The United States,1,1,Barry Loudermilk; Patrick Mchenry; Blaine Luetkemeyer; Bill Posey; Steve Stivers Scott Tipton; French Hill; Lee Zeldin; Warren Davidson; David Kustoff; Trey Hollingsworth; John Rose; Lance Gooden; William R. Timmons Iv; Anthony Gonzalez; Bryan Steil; Denver Riggleman; Van Taylor; Ann Wagner;Frank Lucas; Bill Huizenga;Andy Barr; Roger Williams; Tom Emmer; Alex Mooney; Ted Budd,4,NA,Elected,Barry Loudermilk; Patrick Mchenry; Blaine Luetkemeyer; Bill Posey; Steve Stivers Scott Tipton; French Hill; Lee Zeldin; Warren Davidson; David Kustoff; Trey Hollingsworth; John Rose; Lance Gooden; William R. Timmons Iv; Anthony Gonzalez; Bryan Steil; Denver Riggleman; Van Taylor; Ann Wagner;Frank Lucas; Bill Huizenga;Andy Barr; Roger Williams; Tom Emmer; Alex Mooney; Ted Budd,Public,Congress,Senate,"Given That These Cases Claim A Lack Of Third-Party Supervision By The Banks In Question, We Believe The Occ And Fdic Have The Obligation And The Necessary Statutory Authority To Promulgate Rules To Clarify Which Entity Is The “True Lender” Under The National Bank Act And The Federal Deposit Insurance Act, Respectively.",NA,NA,NA,2,NA,NA,NA,NA,"The Occ Believes That This Rule Provides A Simple, Bright-Line Test To Determine When A Bank Has Made A Loan And, Therefore, Is The True Lender In A Lending Relationship. The Only Required Factual Analysis Is Whether The Bank Is Named As The Lender Or Funds The Loan. The Occ Has Evaluated Various Standards Established By Courts And Has Determined That A Clear, Predictable, And Easily Administrable Test Is Preferable. This Test Will Provide Legal Certainty, And The Occ's Robust Supervisory Framework Effectively Targets Predatory Lending, Achieving The Same Goal As A More Complex True Lender Test.",NA,NA,NA,NA,NA,Occ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Occ,2020-07-27,Trump,1,3,FALSE,1,FALSE,FALSE,0,1,4,0,2,TRUE,2,0,FALSE,FALSE,FALSE,315,1,0,Supports Rule,Supports Rule,Barry Loudermilk; Patrick Mchenry; Blaine Luetkemeyer; Bill Posey; Steve Stivers Scott Tipton; French Hill; Lee Zeldin; Warren Davidson; David Kustoff; Trey Hollingsworth; John Rose; Lance Gooden; William R. Timmons Iv; Anthony Gonzalez; Bryan Steil; Denver Riggleman; Van Taylor; Ann Wagner;Frank Lucas; Bill Huizenga;Andy Barr; Roger Williams; Tom Emmer; Alex Mooney; Ted Budd,Occ,FALSE,FALSE,FALSE,No Campaign,Non-Business
